row;work_title;work_id;referenced_author_id;referenced_work_id;referenced_source_id;Traditional/non Traditional boolean;;
1045;The Violence of Ideological Distortion: The Imagery of Laundresses in the 19th Century French Culture;20494;30700;40699;NULL;TRUE;;
1046;The Violence of Ideological Distortion: The Imagery of Laundresses in the 19th Century French Culture;20494;30701;40700;NULL;TRUE;;
1047;The Violence of Ideological Distortion: The Imagery of Laundresses in the 19th Century French Culture;20494;30702;40701;NULL;TRUE;;
1048;The Violence of Ideological Distortion: The Imagery of Laundresses in the 19th Century French Culture;20494;30703;40702;NULL;TRUE;;
1049;The Violence of Ideological Distortion: The Imagery of Laundresses in the 19th Century French Culture;20494;30704;40703;NULL;TRUE;;
1050;The Violence of Ideological Distortion: The Imagery of Laundresses in the 19th Century French Culture;20494;30705;40704;NULL;TRUE;;
1051;The Violence of Ideological Distortion: The Imagery of Laundresses in the 19th Century French Culture;20494;30706;40705;NULL;TRUE;;
1052;The Violence of Ideological Distortion: The Imagery of Laundresses in the 19th Century French Culture;20494;30707;40706;NULL;TRUE;;
1053;The Violence of Ideological Distortion: The Imagery of Laundresses in the 19th Century French Culture;20494;30708;40707;NULL;TRUE;;
1054;The Violence of Ideological Distortion: The Imagery of Laundresses in the 19th Century French Culture;20494;30126;40708;NULL;TRUE;;
1055;La Petite repasseuse repassait (The Little Ironer Ironing);20495;NULL;NULL;NULL;FALSE;;
1056;La Repasseuse (The Ironer);20496;NULL;NULL;NULL;FALSE;;
1057;Blanchisseuse (Laundress);20497;NULL;NULL;NULL;FALSE;;
1058;Steroscopic photographs;20498;NULL;NULL;NULL;FALSE;;
1059;The Carrot;20499;NULL;NULL;NULL;FALSE;;
1060;The Social Meaning of Violence;20500;30688;40709;NULL;TRUE;;
1061;The Social Meaning of Violence;20500;30233;40710;60221;TRUE;;
1062;The Social Meaning of Violence;20500;30709;40711;NULL;TRUE;;
1063;The Social Meaning of Violence;20500;30710;40712;NULL;TRUE;;
1064;The Social Meaning of Violence;20500;30711;40713;NULL;TRUE;;
1065;Hello New York: Let's Settle Scores Compadre--Part 1;20501;NULL;NULL;NULL;TRUE;;
1066;Rain;20502;NULL;NULL;NULL;FALSE;;
1067;New York City Tonight;20503;NULL;NULL;NULL;FALSE;;
1068;Afternoon Stroll;20504;NULL;NULL;NULL;TRUE;;
1069;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30712;40714;60222;TRUE;;
1070;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30713;40715;60223;TRUE;;
1071;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30714;40716;60224;TRUE;;
1072;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30715;40717;60225;TRUE;;
1073;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30716;40718;60226;TRUE;;
1074;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30717;40719;NULL;TRUE;;
1075;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30718;40720;NULL;TRUE;;
1076;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30719;40721;60227;TRUE;;
1077;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30720;40722;60228;TRUE;;
1078;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30721;40723;NULL;TRUE;;
1079;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30722;40724;60229;TRUE;;
1080;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30717;40724;60229;TRUE;;
1081;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30723;40725;60230;TRUE;;
1082;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30724;40726;60231;TRUE;;
1083;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30725;40727;60232;TRUE;;
1084;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30726;40728;60233;TRUE;;
1085;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30727;40729;NULL;TRUE;;
1086;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30728;40730;NULL;TRUE;;
1087;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30729;40731;NULL;TRUE;;
1088;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;40734;40732;NULL;TRUE;;
1089;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;40735;40732;NULL;TRUE;;
1090;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;40736;40733;NULL;TRUE;;
1091;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30730;40737;NULL;TRUE;;
1092;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30731;40737;NULL;TRUE;;
1093;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30732;40738;NULL;TRUE;;
1094;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30733;40739;NULL;TRUE;;
1095;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30734;40739;NULL;TRUE;;
1096;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30735;40740;NULL;TRUE;;
1097;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30736;40741;NULL;TRUE;;
1098;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30737;40741;NULL;TRUE;;
1099;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30738;40742;NULL;TRUE;;
1100;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30739;40742;NULL;TRUE;;
1101;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30740;40742;NULL;TRUE;;
1102;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30741;40742;NULL;TRUE;;
1103;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30742;40743;60234;TRUE;;
1104;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30743;40744;60234;TRUE;;
1105;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30744;40744;60234;TRUE;;
1106;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30745;40745;NULL;TRUE;;
1107;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30746;40746;NULL;TRUE;;
1108;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30747;40746;NULL;TRUE;;
1109;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30748;40747;60235;TRUE;;
1110;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30749;40748;60236;TRUE;;
1111;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30750;40749;60237;TRUE;;
1112;Representation of Women Who Defend Themselves in Response to Physical or Sexual Assault;20505;30751;40750;NULL;TRUE;;
1113;Rape Case Disposition;20507;NULL;NULL;NULL;FALSE;;
1114;On Being Inside: Violence in Women's Prisons;20508;NULL;NULL;NULL;TRUE;;
1115;Chains Release Me;20510;NULL;NULL;NULL;FALSE;;
1116;Pooah-Pooah Woman;20511;NULL;NULL;NULL;FALSE;;
1117;Imogene Knode;20512;NULL;NULL;NULL;FALSE;;
1118;Working Under Cover;20513;NULL;NULL;NULL;TRUE;;
1119;Illustrations From Covers;20514;NULL;NULL;NULL;TRUE;;
1120;Clear Acrylic Food Cover;20515;NULL;NULL;NULL;TRUE;;
1121;Women at Work Rebuilding Communities;20516;NULL;NULL;NULL;TRUE;;
1122;Beverly, Carol and Leslie at Earthtones Boutique;20517;NULL;NULL;NULL;TRUE;;
1123;Lesbian Art Project;20518;30752;40751;NULL;TRUE;;
1124;Lesbian Art Project;20518;30455;40752;NULL;TRUE;;
1125;Lesbian Art Project;20518;30753;40753;60238;TRUE;;
1126;Lesbian Art Project;20518;30754;40753;60238;TRUE;;
1127;Lesbian Art Project;20518;30755;40753;60238;TRUE;;
1128;Lesbian Art Project;20518;30756;40754;NULL;TRUE;;
1129;Lesbian Art Project;20518;30757;40755;NULL;TRUE;;
1130;Lesbian Art Project;20518;30758;40756;NULL;TRUE;;
1131;the new womans broken heart;20521;NULL;NULL;NULL;FALSE;;
1132;Lockerroom/Shift;20522;NULL;NULL;NULL;TRUE;;
1133;Portrait of an Office;20526;NULL;NULL;NULL;TRUE;;
1134;Downtown Saturday Night;20527;NULL;NULL;NULL;FALSE;;
1135;Is There Room for Me in the Closet-- Or My Life as the Only Lesbian Professor;20528;NULL;NULL;NULL;TRUE;;
1136;Barrier-Grid;20530;NULL;NULL;NULL;TRUE;;
1137;"""Oh, Miss!""";20531;NULL;NULL;NULL;TRUE;;
1138;Hanging Together: An Interview with Aerialists Donna Farina and Mia Wolff;20532;NULL;NULL;NULL;TRUE;;
1139;France;20534;NULL;NULL;NULL;TRUE;;
1140;Opposites that Bleed One into the Other or Collide;20535;NULL;NULL;NULL;TRUE;;
1141;Snapshot: Minimum Wage;20537;NULL;NULL;NULL;TRUE;;
1142;Women Working with Women in the University;20540;NULL;NULL;NULL;TRUE;;
1143;The Group (A Mandala);20541;NULL;NULL;NULL;FALSE;;
1144;Bloodroot: Four Views of One Women's Business;20542;NULL;NULL;NULL;TRUE;;
1145;Rocking the Docks: Women on the Waterfront;20546;NULL;NULL;NULL;TRUE;;
1146;Making A.I.R.;20551;NULL;NULL;NULL;TRUE;;
1147;Working Together, Growing Together: A Brief History of the Boston Women's Health Collective;20554;NULL;NULL;NULL;TRUE;;
1148;"""True Confessions""";20565;NULL;NULL;NULL;TRUE;;
1149;(A Brief Chronology);20566;NULL;NULL;NULL;TRUE;;
1150;Creating Alternatives: A Survey of Women's Projects;20567;NULL;NULL;NULL;TRUE;;
1151;Editorial Statement;20568;NULL;NULL;NULL;TRUE;;
1152;Criticism/or/Between the Lines;20569;NULL;NULL;NULL;TRUE;;
1153;Yes-No;20570;NULL;NULL;NULL;FALSE;;
1154;Untitled;21656;NULL;NULL;NULL;TRUE;;
1155;The Dilemma of the Modern Chicana Artist and Critic;20571;30774;40773;NULL;TRUE;;
1156;The Dilemma of the Modern Chicana Artist and Critic;20571;30318;40774;NULL;TRUE;;
1157;The Dilemma of the Modern Chicana Artist and Critic;20571;30775;40775;NULL;TRUE;;
1158;The Dilemma of the Modern Chicana Artist and Critic;20571;30776;40776;NULL;TRUE;;
1159;The Dilemma of the Modern Chicana Artist and Critic;20571;30777;40777;NULL;TRUE;;
1160;The Dilemma of the Modern Chicana Artist and Critic;20571;30778;40778;NULL;TRUE;;
1161;Human Word, Sacred Word;20573;30779;40779;NULL;TRUE;;
1162;Painter's Chant;20576;NULL;NULL;NULL;FALSE;;
1163;Wallowa Waterhole Series;20577;NULL;NULL;NULL;FALSE;;
1164;A Photo Essay on the People's Republic of China;20578;NULL;NULL;NULL;FALSE;;
1165;Power Exchange 1: Chris Choy;20585;NULL;NULL;NULL;TRUE;;
1166;Some Reflections on Black Women in Film;20587;NULL;NULL;NULL;TRUE;;
1167;On Never Quite Being Good Enough: Legal Institutional Racism, Sexism and Elitism;20589;NULL;NULL;NULL;TRUE;;
1168;Zora Neale Hurston;20590;NULL;NULL;NULL;FALSE;;
1169;Homophobia: Myths and Realities;20592;NULL;NULL;NULL;TRUE;;
1170;Political Self-Portrait #2;20594;NULL;NULL;NULL;TRUE;;
1171;Without Consent;20595;NULL;NULL;NULL;TRUE;;
1172;So Many Feathers;20596;NULL;NULL;NULL;FALSE;;
1173;Power Exchange 2: Barbara Ann Teer;20598;NULL;NULL;NULL;TRUE;;
1174;A Note on the Woman's Building and Black Exclusion;20601;30329;40780;NULL;TRUE;;
1175;A Note on the Woman's Building and Black Exclusion;20601;30780;40781;NULL;TRUE;;
1176;Wall Fragment/Ga;20604;NULL;NULL;NULL;FALSE;;
1177;Against Granite;20605;NULL;NULL;NULL;TRUE;;
1178;Three Views of Black Women--The Myths, the Statistics and a Personal Statement;20606;30781;40782;NULL;TRUE;;
1179;Three Views of Black Women--The Myths, the Statistics and a Personal Statement;20606;30782;40783;NULL;TRUE;;
1180;Three Views of Black Women--The Myths, the Statistics and a Personal Statement;20606;30783;40784;NULL;TRUE;;
1181;Three Views of Black Women--The Myths, the Statistics and a Personal Statement;20606;30784;40785;NULL;TRUE;;
1182;Three Views of Black Women--The Myths, the Statistics and a Personal Statement;20606;30785;40786;NULL;TRUE;;
1183;Canvas with an Unpainted Part;20607;NULL;NULL;NULL;TRUE;;
1184;And Black Women Made Music;20608;30786;40787;NULL;TRUE;;
1185;And Black Women Made Music;20608;30787;40788;NULL;TRUE;;
1186;And Black Women Made Music;20608;30788;40789;NULL;TRUE;;
1187;And Black Women Made Music;20608;30789;40790;NULL;TRUE;;
1188;And Black Women Made Music;20608;30790;40791;NULL;TRUE;;
1189;And Black Women Made Music;20608;30791;40792;NULL;TRUE;;
1190;And Black Women Made Music;20608;30792;40793;NULL;TRUE;;
1191;And Black Women Made Music;20608;30793;40793;NULL;TRUE;;
1192;And Black Women Made Music;20608;30794;40794;NULL;TRUE;;
1193;And Black Women Made Music;20608;30795;40794;NULL;TRUE;;
1194;And Black Women Made Music;20608;30796;40794;NULL;TRUE;;
1195;Betty Carter;20609;NULL;NULL;NULL;FALSE;;
1196;Ellabelle Davis;20610;NULL;NULL;NULL;FALSE;;
1197;Music is My Lover (for Ntozake Shange);20611;NULL;NULL;NULL;TRUE;;
1198;Sand Painting;20613;NULL;NULL;NULL;FALSE;;
1199;Visual Theorems #170;20614;NULL;NULL;NULL;FALSE;;
1200;Ribbons Remembered;20615;NULL;NULL;NULL;FALSE;;
1201;Wall;20616;NULL;NULL;NULL;FALSE;;
1202;Deflect;20617;NULL;NULL;NULL;FALSE;;
1203;Notebook;20618;NULL;NULL;NULL;FALSE;;
1204;Black Women and Work: My Experiences;20619;NULL;NULL;NULL;TRUE;;
1205;Seamstress on Line;20620;NULL;NULL;NULL;TRUE;;
1206;Maria;20621;NULL;NULL;NULL;TRUE;;
1207;Remember: Letter to a Young Indian Poet;20622;NULL;NULL;NULL;TRUE;;
1208;Power Exchange 3: Suni Paz;20623;NULL;NULL;NULL;TRUE;;
1209;Suni Pazi;20624;NULL;NULL;NULL;FALSE;;
1210;Three Generations;20625;NULL;NULL;NULL;FALSE;;
1211;Patchwork;20626;NULL;NULL;NULL;FALSE;;
1212;Inmate Mothers and Their Children;20627;30797;40795;NULL;TRUE;;
1213;Inmate Mothers and Their Children;20627;30798;40795;NULL;TRUE;;
1214;Inmate Mothers and Their Children;20627;30799;40796;NULL;TRUE;;
1215;Inmate Mothers and Their Children;20627;30800;40796;NULL;TRUE;;
1216;Incarceration #2;20628;NULL;NULL;NULL;FALSE;;
1217;The Imposter;20629;NULL;NULL;NULL;FALSE;;
1218;Silueta Series;20630;NULL;NULL;NULL;FALSE;;
1219;Concentration Camps in the U.S.A.;20631;30801;40797;NULL;TRUE;;
1220;Concentration Camps in the U.S.A.;20631;30802;40798;NULL;TRUE;;
1221;Concentration Camps in the U.S.A.;20631;30803;40798;NULL;TRUE;;
1222;Concentration Camps in the U.S.A.;20631;30804;40799;NULL;TRUE;;
1223;Concentration Camps in the U.S.A.;20631;30805;40800;NULL;TRUE;;
1224;Concentration Camps in the U.S.A.;20631;30806;40801;NULL;TRUE;;
1225;Concentration Camps in the U.S.A.;20631;30807;40801;NULL;TRUE;;
1226;Concentration Camps in the U.S.A.;20631;30808;40802;NULL;TRUE;;
1227;Concentration Camps in the U.S.A.;20631;30809;40803;NULL;TRUE;;
1228;Concentration Camps in the U.S.A.;20631;30810;40804;NULL;TRUE;;
1229;Concentration Camps in the U.S.A.;20631;30811;40805;NULL;TRUE;;
1230;Concentration Camps in the U.S.A.;20631;30812;40806;NULL;TRUE;;
1231;Concentration Camps in the U.S.A.;20631;30813;40807;NULL;TRUE;;
1232;Concentration Camps in the U.S.A.;20631;30814;40808;NULL;TRUE;;
1233;Concentration Camps in the U.S.A.;20631;30815;40809;NULL;TRUE;;
1234;Concentration Camps in the U.S.A.;20631;30816;40810;NULL;TRUE;;
1235;Concentration Camps in the U.S.A.;20631;30817;40811;NULL;TRUE;;
1236;The Alien;20632;NULL;NULL;NULL;FALSE;;
1237;Black Eyed Blues Connections: From the Inside Out;20633;NULL;NULL;NULL;TRUE;;
1238;Four Women in a Storm;20634;NULL;NULL;NULL;FALSE;;
1239;Visit to the Dentist: Dilectics;20635;NULL;NULL;NULL;FALSE;;
1240;Visual;20636;NULL;NULL;NULL;FALSE;;
1241;ACTION AGAINST RACISM IN THE ARTS;20637;NULL;NULL;NULL;TRUE;;
1242;Demonstration at Artists Space;20638;NULL;NULL;NULL;FALSE;;
1243;Need;20639;NULL;NULL;NULL;TRUE;;
1244;Power Exchange 4: Camille Billops;20640;NULL;NULL;NULL;TRUE;;
1245;Camille Billops;20641;NULL;NULL;NULL;FALSE;;
1246;Women and Census Form;20642;NULL;NULL;NULL;FALSE;;
1247;Isabela;20643;NULL;NULL;NULL;FALSE;;
1248;Issue 9 Collective Statement;21657;NULL;NULL;NULL;TRUE;;
1249;A Funny Thing Happened on the Way to Socialist Feminism*;20646;NULL;NULL;NULL;TRUE;;
1250;Myths and Cliches`;20647;NULL;NULL;NULL;FALSE;;
1251;Edie and Ruthy;20648;NULL;NULL;NULL;TRUE;;
1252;Who Needs Woman Heroes?;20649;30818;40812;NULL;TRUE;;
1253;Who Needs Woman Heroes?;20650;30819;40813;NULL;TRUE;;
1254;Who Needs Woman Heroes?;20651;30820;40814;NULL;TRUE;;
1255;Who Needs Woman Heroes?;20652;30821;40815;NULL;TRUE;;
1256;Who Needs Woman Heroes?;20653;30822;40816;60248;TRUE;;
1257;Who Needs Woman Heroes?;20654;30823;40817;NULL;TRUE;;
1258;Who Needs Woman Heroes?;20655;30824;40818;NULL;TRUE;;
1259;Who Needs Woman Heroes?;20656;30825;40819;NULL;TRUE;;
1260;Who Needs Woman Heroes?;20657;30826;40820;NULL;TRUE;;
1261;Who Needs Woman Heroes?;20658;30827;40821;NULL;TRUE;;
1262;Who Needs Woman Heroes?;20659;30050;40050;NULL;TRUE;;
1263;Who Needs Woman Heroes?;20660;30828;40822;NULL;TRUE;;
1264;Who Needs Woman Heroes?;20661;30829;40822;NULL;TRUE;;
1265;Who Needs Woman Heroes?;20662;30830;40823;NULL;TRUE;;
1266;Who Needs Woman Heroes?;20663;30831;40824;NULL;TRUE;;
1267;Black Activists;20650;NULL;NULL;NULL;TRUE;;
1268;Women Who Is Not My Sister;20651;NULL;NULL;NULL;FALSE;;
1269;From the Brazilian Diaries;20652;NULL;NULL;NULL;TRUE;;
1270;Anti-Colonial Protest in Africa: A Female Strategy Reconsidered;20654;30433;40434;60140;TRUE;;
1271;Anti-Colonial Protest in Africa: A Female Strategy Reconsidered;20654;30832;40825;60249;TRUE;;
1272;Anti-Colonial Protest in Africa: A Female Strategy Reconsidered;20654;30833;40826;60140;TRUE;;
1273;Anti-Colonial Protest in Africa: A Female Strategy Reconsidered;20654;30834;40827;60251;TRUE;;
1274;Anti-Colonial Protest in Africa: A Female Strategy Reconsidered;20654;30835;40828;60250;TRUE;;
1275;Anti-Colonial Protest in Africa: A Female Strategy Reconsidered;20654;30836;40829;NULL;TRUE;;
1276;Anti-Colonial Protest in Africa: A Female Strategy Reconsidered;20654;30837;40830;NULL;TRUE;;
1277;Anti-Colonial Protest in Africa: A Female Strategy Reconsidered;20654;30838;40831;60252;TRUE;;
1278;Anti-Colonial Protest in Africa: A Female Strategy Reconsidered;20654;30839;40832;NULL;TRUE;;
