row;author;author_id;work_id;referenced_author_id;referenced_work_id;referenced_source_id;ic_id
1357;London, H.;10333;20493;30677;40677;0;50005
1358;Howart, J.;10334;20493;30677;40677;0;50005
1359;Lacy, S.;10335;20493;30677;40677;0;50005
1360;Lipton, Eunice;10336;20494;30698;40697;0;50005
1361;Lipton, Eunice;10336;20494;30699;40698;0;50005
1362;Lipton, Eunice;10336;20494;30700;40699;0;50005
1363;Lipton, Eunice;10336;20494;30701;40700;0;50005
1364;Lipton, Eunice;10336;20494;30702;40701;0;50005
1365;Lipton, Eunice;10336;20494;30703;40702;0;50005
1366;Lipton, Eunice;10336;20494;30704;40703;0;50005
1367;Lipton, Eunice;10336;20494;30705;40704;0;50005
1368;Lipton, Eunice;10336;20494;30706;40705;0;50005
1369;Lipton, Eunice;10336;20494;30707;40706;0;50005
1370;Lipton, Eunice;10336;20494;30708;40707;0;50005
1371;Lipton, Eunice;10336;20494;30126;40708;0;50005
1372;Zier, Edouard;10337;20495;0;0;0;50005
1373;Zier, Edouard;10337;20496;0;0;0;50005
1374;Menta, Edouard;10338;20497;0;0;0;50005
1375;Pottenger, Marty;10070;20498;0;0;0;50005
1376;no name;11275;20499;0;0;0;50005
1377;Koenig, Janet;10339;20500;30688;40709;0;50005
1378;Koenig, Janet;10339;20500;30233;40710;60221;50005
1379;Koenig, Janet;10339;20500;30709;40711;0;50005
1380;Koenig, Janet;10339;20500;30710;40712;0;50005
1381;Koenig, Janet;10339;20500;30711;40713;0;50005
1382;Bellessi, Diane;10340;20501;0;0;0;50005
1383;Sapphire;10341;20502;0;0;0;50005
1384;Sapphire;10341;20503;0;0;0;50005
1385;Solomon, Diane;10342;20504;0;0;0;50005
1386;Jordan, S.B.;10343;20505;30712;40714;60222;50005
1387;Arguedas, C.C.;10344;20505;30712;40714;60222;50005
1388;Schneider, E.M.;10345;20505;30712;40714;60222;50005
1389;Jordan, S.B.;10343;20505;30713;40715;60223;50005
1390;Arguedas, C.C.;10344;20505;30713;40715;60223;50005
1391;Schneider, E.M.;10345;20505;30713;40715;60223;50005
1392;Jordan, S.B.;10343;20505;30714;40716;60224;50005
1393;Arguedas, C.C.;10344;20505;30714;40716;60224;50005
1394;Schneider, E.M.;10345;20505;30714;40716;60224;50005
1395;Jordan, S.B.;10343;20505;30715;40717;60225;50005
1396;Arguedas, C.C.;10344;20505;30715;40717;60225;50005
1397;Schneider, E.M.;10345;20505;30715;40717;60225;50005
1398;Jordan, S.B.;10343;20505;30716;40718;60226;50005
1399;Arguedas, C.C.;10344;20505;30716;40718;60226;50005
1400;Schneider, E.M.;10345;20505;30716;40718;60226;50005
1401;Jordan, S.B.;10343;20505;30717;40719;0;50005
1402;Arguedas, C.C.;10344;20505;30718;40720;0;50005
1403;Schneider, E.M.;10345;20505;30719;40721;60227;50005
1404;Jordan, S.B.;10343;20505;30719;40721;60227;50005
1405;Arguedas, C.C.;10344;20505;30719;40721;60227;50005
1406;Schneider, E.M.;10345;20505;30720;40722;60228;50005
1407;Jordan, S.B.;10343;20505;30720;40722;60228;50005
1408;Arguedas, C.C.;10344;20505;30720;40722;60228;50005
1409;Schneider, E.M.;10345;20505;30721;40723;0;50005
1410;Jordan, S.B.;10343;20505;30722;40724;60229;50005
1411;Arguedas, C.C.;10344;20505;30722;40724;60229;50005
1412;Schneider, E.M.;10345;20505;30722;40724;60229;50005
1413;Jordan, S.B.;10343;20505;30717;40724;60229;50005
1414;Arguedas, C.C.;10344;20505;30717;40724;60229;50005
1415;Schneider, E.M.;10345;20505;30717;40724;60229;50005
1416;Jordan, S.B.;10343;20505;30723;40725;60230;50005
1417;Arguedas, C.C.;10344;20505;30723;40725;60230;50005
1418;Schneider, E.M.;10345;20505;30723;40725;60230;50005
1419;Jordan, S.B.;10343;20505;30724;40726;60231;50005
1420;Arguedas, C.C.;10344;20505;30724;40726;60231;50005
1421;Schneider, E.M.;10345;20505;30724;40726;60231;50005
1422;Jordan, S.B.;10343;20505;30725;40727;60232;50005
1423;Arguedas, C.C.;10344;20505;30725;40727;60232;50005
1424;Schneider, E.M.;10345;20505;30725;40727;60232;50005
1425;Jordan, S.B.;10343;20505;30726;40728;60233;50005
1426;Arguedas, C.C.;10344;20505;30726;40728;60233;50005
1427;Schneider, E.M.;10345;20505;30726;40728;60233;50005
1428;Jordan, S.B.;10343;20505;30727;40729;0;50005
1429;Arguedas, C.C.;10344;20505;30727;40729;0;50005
1430;Schneider, E.M.;10345;20505;30727;40729;0;50005
1431;Jordan, S.B.;10343;20505;30728;40730;0;50005
1432;Arguedas, C.C.;10344;20505;30728;40730;0;50005
1433;Schneider, E.M.;10345;20505;30728;40730;0;50005
1434;Jordan, S.B.;10343;20505;30729;40731;0;50005
1435;Arguedas, C.C.;10344;20505;30729;40731;0;50005
1436;Schneider, E.M.;10345;20505;30729;40731;0;50005
1437;Jordan, S.B.;10343;20505;40734;40732;0;50005
1438;Arguedas, C.C.;10344;20505;40734;40732;0;50005
1439;Schneider, E.M.;10345;20505;40734;40732;0;50005
1440;Jordan, S.B.;10343;20505;40735;40732;0;50005
1441;Arguedas, C.C.;10344;20505;40735;40732;0;50005
1442;Schneider, E.M.;10345;20505;40735;40732;0;50005
1443;Jordan, S.B.;10343;20505;40736;40733;0;50005
1444;Arguedas, C.C.;10344;20505;40736;40733;0;50005
1445;Schneider, E.M.;10345;20505;40736;40733;0;50005
1446;Jordan, S.B.;10343;20505;30737;40741;0;50005
1447;Arguedas, C.C.;10344;20505;30737;40741;0;50005
1448;Schneider, E.M.;10345;20505;30737;40741;0;50005
1449;Jordan, S.B.;10343;20505;30738;40742;0;50005
1450;Arguedas, C.C.;10344;20505;30738;40742;0;50005
1451;Schneider, E.M.;10345;20505;30738;40742;0;50005
1452;Jordan, S.B.;10343;20505;30739;40742;0;50005
1453;Arguedas, C.C.;10344;20505;30739;40742;0;50005
1454;Schneider, E.M.;10345;20505;30739;40742;0;50005
1455;Jordan, S.B.;10343;20505;30740;40742;0;50005
1456;Arguedas, C.C.;10344;20505;30740;40742;0;50005
1457;Schneider, E.M.;10345;20505;30740;40742;0;50005
1458;Jordan, S.B.;10343;20505;30741;40742;0;50005
1459;Arguedas, C.C.;10344;20505;30741;40742;0;50005
1460;Schneider, E.M.;10345;20505;30741;40742;0;50005
1461;Jordan, S.B.;10343;20505;30742;40743;60234;50005
1462;Arguedas, C.C.;10344;20505;30742;40743;60234;50005
1463;Schneider, E.M.;10345;20505;30742;40743;60234;50005
1464;Jordan, S.B.;10343;20505;30743;40744;60234;50005
1465;Arguedas, C.C.;10344;20505;30743;40744;60234;50005
1466;Schneider, E.M.;10345;20505;30743;40744;60234;50005
1467;Jordan, S.B.;10343;20505;30744;40744;60234;50005
1468;Arguedas, C.C.;10344;20505;30744;40744;60234;50005
1469;Schneider, E.M.;10345;20505;30744;40744;60234;50005
1470;Jordan, S.B.;10343;20505;30745;40745;0;50005
1471;Arguedas, C.C.;10344;20505;30745;40745;0;50005
1472;Schneider, E.M.;10345;20505;30745;40745;0;50005
1473;Jordan, S.B.;10343;20505;30746;40746;0;50005
1474;Arguedas, C.C.;10344;20505;30746;40746;0;50005
1475;Schneider, E.M.;10345;20505;30746;40746;0;50005
1476;Jordan, S.B.;10343;20505;30747;40746;0;50005
1477;Arguedas, C.C.;10344;20505;30747;40746;0;50005
1478;Schneider, E.M.;10345;20505;30747;40746;0;50005
1479;Jordan, S.B.;10343;20505;30748;40747;60235;50005
1480;Arguedas, C.C.;10344;20505;30748;40747;60235;50005
1481;Schneider, E.M.;10345;20505;30748;40747;60235;50005
1482;Jordan, S.B.;10343;20505;30749;40748;60236;50005
1483;Arguedas, C.C.;10344;20505;30749;40748;60236;50005
1484;Schneider, E.M.;10345;20505;30749;40748;60236;50005
1485;Jordan, S.B.;10343;20505;30750;40749;60237;50005
1486;Arguedas, C.C.;10344;20505;30750;40749;60237;50005
1487;Schneider, E.M.;10345;20505;30750;40749;60237;50005
1488;Jordan, S.B.;10343;20505;30751;40750;0;50005
1489;Arguedas, C.C.;10344;20505;30751;40750;0;50005
1490;Schneider, E.M.;10345;20505;30751;40750;0;50005
1491;McCarthy, Elaine B.;10346;20507;0;0;0;50005
1492;Charoula;10347;20508;0;0;0;50005
1493;Smithers, Carolyn;10349;20510;0;0;0;50005
1494;Mapp, Dollree;10350;20511;0;0;0;50005
1495;Broumas, Olga;10171;20512;0;0;0;50005
1496;Land, Sharli Powers;10351;20513;0;0;0;50006
1497;no name;11276;20514;0;0;0;50006
1498;no name;11277;20515;0;0;0;50006
1499;Christy, Rocky;10352;20516;0;0;0;50006
1500;Coleman, Penny;10353;20517;0;0;0;50006
1501;Wolverton, Terry;10354;20518;30752;40751;0;50006
1502;Wolverton, Terry;10354;20518;30455;40752;0;50006
1503;Wolverton, Terry;10354;20518;30753;40753;60238;50006
1504;Wolverton, Terry;10354;20518;30754;40753;60238;50006
1505;Wolverton, Terry;10354;20518;30755;40753;60238;50006
1506;Wolverton, Terry;10354;20518;30756;40754;0;50006
1507;Wolverton, Terry;10354;20518;30757;40755;0;50006
1508;Wolverton, Terry;10354;20518;30758;40756;0;50006
1509;Dworkin, Andrea;10320;20521;0;0;0;50006
1510;Blumenthal, Lyn;10355;20522;0;0;0;50006
1511;Willey, Margaret;10356;20526;0;0;0;50006
1512;Various (Group Project);11278;20527;0;0;0;50006
1513;McDaniel, Judith;10357;20528;0;0;0;50006
1514;Bradley, Barbara;10358;20530;0;0;0;50006
1515;King, Maryann;10163;20530;0;0;0;50006
1516;Rogers, Dorothy;10359;20531;0;0;0;50006
1517;Kaufman, J.;10360;20532;0;0;0;50006
1518;Carliner, J.;10361;20532;0;0;0;50006
1519;Robinson, Abby;10362;20532;0;0;0;50006
1520;Robinson, Abby;10362;20534;0;0;0;50006
1521;Brodine, Karen;10364;20535;0;0;0;50006
1522;Leicher, Karen;10365;20537;0;0;0;50006
1523;Ascher, Carol;10366;20540;0;0;0;50006
1524;Azara, Nancy;10255;20541;0;0;0;50006
1525;Beaven, B.;10370;20542;0;0;0;50006
1526;Miriam, S.;10367;20542;0;0;0;50006
1527;Shea, P.;10368;20542;0;0;0;50006
1528;Stockwell, S.;10369;20542;0;0;0;50006
1529;Pohl, Constance;10371;20546;0;0;0;50006
1530;Zucker, Barbara;10372;20551;0;0;0;50006
1531;Sanford, Wendy Coppedge;10373;20554;0;0;0;50006
1532;Issue 7 Collective;11279;20565;0;0;0;50006
1533;Issue 7 Collective;11279;20566;0;0;0;50006
1534;Batchelder, Eleanor Olds;10375;20567;0;0;0;50006
1535;Marks, Linda Nathan;10376;20567;0;0;0;50006
1536;Issue 8 Collective;11280;20568;0;0;0;50007
1537;Pindell, Howardena;10105;20569;0;0;0;50007
1538;Pindell, Howardena;10105;20570;0;0;0;50007
1539;Rayl, Gloria;10377;21656;0;0;0;50007
1540;Trujillo, Marcella;10378;20571;30774;40773;0;50007
1541;Trujillo, Marcella;10378;20571;30318;40774;0;50007
1542;Trujillo, Marcella;10378;20571;30775;40775;0;50007
1543;Trujillo, Marcella;10378;20571;30776;40776;0;50007
1544;Trujillo, Marcella;10378;20571;30777;40777;0;50007
1545;Trujillo, Marcella;10378;20571;30778;40778;0;50007
1546;Bellesi, Diana;10380;20573;30779;40779;0;50007
1547;Smith, Jaune;10381;20576;0;0;0;50007
1548;Smith, Jaune;10381;20577;0;0;0;50007
1549;Browne, Vivian E.;10382;20578;0;0;0;50007
1550;Harris, Valerie;10383;20585;0;0;0;50007
1551;Mealy, Rosemari;10385;20587;0;0;0;50007
1552;Flowers, Yvonne A.;10386;20589;0;0;0;50007
1553;Vetchen, Carl Van;10387;20590;0;0;0;50007
1554;Shabazz, Naeemah;10388;20592;0;0;0;50007
1555;Piper, Adrien;10389;20594;0;0;0;50007
1556;no name;11281;20595;0;0;0;50007
1557;Cortez, Jayne;10041;20596;0;0;0;50007
1558;Harris, Valerie;10383;20598;0;0;0;50007
1559;Stetson, Erlene;10390;20601;30329;40780;0;50007
1560;Stetson, Erlene;10390;20601;30780;40781;0;50007
1561;Buchanan, Beverly;10392;20604;0;0;0;50007
1562;Cliff, Michelle;10393;20605;0;0;0;50007
1563;Malveaux, Julianne;10394;20606;30781;40782;0;50007
1564;Malveaux, Julianne;10394;20606;30782;40783;0;50007
1565;Malveaux, Julianne;10394;20606;30783;40784;0;50007
1566;Malveaux, Julianne;10394;20606;30784;40785;0;50007
1567;Malveaux, Julianne;10394;20606;30785;40786;0;50007
1568;Li-Lan;10395;20607;0;0;0;50007
1569;Smith, Eleanor;10396;20608;30786;40787;0;50007
1570;Smith, Eleanor;10396;20608;30787;40788;0;50007
1571;Smith, Eleanor;10396;20608;30788;40789;0;50007
1572;Smith, Eleanor;10396;20608;30789;40790;0;50007
1573;Smith, Eleanor;10396;20608;30790;40791;0;50007
1574;Smith, Eleanor;10396;20608;30791;40792;0;50007
1575;Smith, Eleanor;10396;20608;30792;40793;0;50007
1576;Smith, Eleanor;10396;20608;30793;40793;0;50007
1577;Smith, Eleanor;10396;20608;30794;40794;0;50007
1578;Smith, Eleanor;10396;20608;30795;40794;0;50007
1579;Smith, Eleanor;10396;20608;30796;40794;0;50007
1580;Farmer, Sharon C.;10397;20609;0;0;0;50007
1581;Beechman, Marcus;10398;20610;0;0;0;50007
1582;Esteves, Sandra Maria;10399;20611;0;0;0;50007
1583;Whitehorse, Emmi;10402;20613;0;0;0;50007
1584;Jaramillo, Virginia;10403;20614;0;0;0;50007
1585;Blocton, Lula Mae;10404;20615;0;0;0;50007
1586;Zarina;10401;20616;0;0;0;50007
1587;Page, Ann;10405;20617;0;0;0;50007
1588;Li-Lan;10395;20618;0;0;0;50007
1589;Russell, Dawn;10406;20619;30797;40795;0;50007
1590;Russell, Dawn;10406;20619;30798;40795;0;50007
1591;Russell, Dawn;10406;20619;30799;40796;0;50007
1592;Russell, Dawn;10406;20619;30800;40796;0;50007
1593;Lino, Maria;10413;20628;0;0;0;50007
1594;Cabanas, Suzana;10414;20629;0;0;0;50007
1595;Mendieta, Ana;10283;20630;0;0;0;50007
1596;Ikeda-Spiegel, Motoko;10415;20631;30801;40797;0;50007
1597;Ikeda-Spiegel, Motoko;10415;20631;30802;40798;0;50007
1598;Ikeda-Spiegel, Motoko;10415;20631;30803;40798;0;50007
1599;Ikeda-Spiegel, Motoko;10415;20631;30804;40799;0;50007
1600;Ikeda-Spiegel, Motoko;10415;20631;30805;40800;0;50007
1601;Ikeda-Spiegel, Motoko;10415;20631;30806;40801;0;50007
1602;Ikeda-Spiegel, Motoko;10415;20631;30807;40801;0;50007
1603;Ikeda-Spiegel, Motoko;10415;20631;30808;40802;0;50007
1604;Ikeda-Spiegel, Motoko;10415;20631;30809;40803;0;50007
1605;Ikeda-Spiegel, Motoko;10415;20631;30810;40804;0;50007
1606;Ikeda-Spiegel, Motoko;10415;20631;30811;40805;0;50007
1607;Ikeda-Spiegel, Motoko;10415;20631;30812;40806;0;50007
1608;Ikeda-Spiegel, Motoko;10415;20631;30813;40807;0;50007
1609;Ikeda-Spiegel, Motoko;10415;20631;30814;40808;0;50007
1610;Ikeda-Spiegel, Motoko;10415;20631;30815;40809;0;50007
1611;Ikeda-Spiegel, Motoko;10415;20631;30816;40810;0;50007
1612;Ikeda-Spiegel, Motoko;10415;20631;30817;40811;0;50007
1613;Hall, Katherine;10416;20632;0;0;0;50007
1614;Russell, Michele;10417;20633;0;0;0;50007
1615;Saar, Betye;10080;20634;0;0;0;50007
1616;Chabran, Myrtha;10418;20635;0;0;0;50007
1617;Cochrane, Martha;10419;20636;0;0;0;50007
1618;no name;11282;20637;0;0;0;50007
1619;DeSalvo, Donna;10420;20638;0;0;0;50007
1620;Lorde, Audre;10421;20639;0;0;0;50007
1621;Harris, Valerie;10383;20640;0;0;0;50007
1622;Goldner, Janet;10384;20641;0;0;0;50007
1623;no name;11283;20642;0;0;0;50007
1624;Munoz, Amina;10422;20643;0;0;0;50007
1625;Issue 9 Collective;11284;21657;0;0;0;50008
1626;Ehrenreich, Barbara;10003;20646;0;0;0;50008
1627;Gravier, Nicole;10424;20647;0;0;0;50008
1628;Paley, Grace;10425;20648;0;0;0;50008
1629;Fisher, Bernice;10426;20649;30818;40812;0;50008
1630;Fisher, Bernice;10426;20649;30819;40813;0;50008
1631;Fisher, Bernice;10426;20649;30820;40814;0;50008
1632;Fisher, Bernice;10426;20649;30821;40815;0;50008
1633;Fisher, Bernice;10426;20649;30822;40816;60248;50008
1634;Fisher, Bernice;10426;20649;30823;40817;0;50008
1635;Fisher, Bernice;10426;20649;30824;40818;0;50008
1636;Fisher, Bernice;10426;20649;30825;40819;0;50008
1637;Fisher, Bernice;10426;20649;30826;40820;0;50008
1638;Fisher, Bernice;10426;20649;30827;40821;0;50008
1639;Fisher, Bernice;10426;20649;30050;40050;0;50008
1640;Fisher, Bernice;10426;20649;30828;40822;0;50008
1641;Fisher, Bernice;10426;20649;30829;40822;0;50008
1642;Fisher, Bernice;10426;20649;30830;40823;0;50008
1643;Fisher, Bernice;10426;20649;30831;40824;0;50008
1644;Gregory, Carole E.;10427;20650;0;0;0;50008
1645;Zelvin, Elizabeth;10015;20651;0;0;0;50008
1646;Malina, Judith;10428;20652;0;0;0;50008
1647;Rogers, Susan G.;10429;20654;30433;40434;60140;50008
1648;Rogers, Susan G.;10429;20654;30832;40825;60249;50008
1649;Rogers, Susan G.;10429;20654;30833;40826;60140;50008
1650;Rogers, Susan G.;10429;20654;30834;40827;60251;50008
1651;Rogers, Susan G.;10429;20654;30835;40828;60250;50008
1652;Rogers, Susan G.;10429;20654;30836;40829;0;50008
1653;Rogers, Susan G.;10429;20654;30837;40830;0;50008
1654;Rogers, Susan G.;10429;20654;30838;40831;60252;50008
1655;Rogers, Susan G.;10429;20654;30839;40832;0;50008
1656;Rogers, Susan G.;10429;20654;30840;40833;60253;50008
1657;Rogers, Susan G.;10429;20654;30840;40834;60254;50008
1658;Wex, Marianne;10430;20655;0;0;0;50008
1659;Labowitz, Leslie;10431;20656;30841;40835;60255;50008
1660;Labowitz, Leslie;10431;20656;30842;40835;60255;50008
1661;no name;11285;20657;0;0;0;50008
1662;Willenborg, Eileen;10432;20658;0;0;0;50008
1663;Walker, Kate;10433;20659;0;0;0;50008
1664;Lippard, Lucy R.;10058;20660;0;0;0;50008
1665;Stevens, May;10016;20661;30843;40836;0;50008
1666;Stevens, May;10016;20661;30550;40837;0;50008
1667;Stevens, May;10016;20661;30366;40838;0;50008
1668;Stevens, May;10016;20661;30844;40839;0;50008
1669;Stevens, May;10016;20661;30845;40840;0;50008
1670;Stevens, May;10016;20661;30846;40841;0;50008
1671;Stevens, May;10016;20661;30847;40842;0;50008
1672;Stevens, May;10016;20661;30848;40843;0;50008
1673;Stevens, May;10016;20661;30849;40844;0;50008
1674;Stevens, May;10016;20661;30850;40845;0;50008
1675;Stevens, May;10016;20661;30851;40846;0;50008
1676;Stevens, May;10016;20661;30852;40847;0;50008
1677;Stevens, May;10016;20661;30853;40848;0;50008
1678;Stevens, May;10016;20661;30854;40849;0;50008
1679;Hammond, Harmony;10046;20662;30855;40850;0;50008
1680;Hammond, Harmony;10046;20662;30856;40851;60256;50008
1681;Hammond, Harmony;10046;20662;30857;40852;60257;50008
1682;Hammond, Harmony;10046;20662;30858;40853;0;50008
1683;Hammond, Harmony;10046;20662;30859;40854;0;50008
1684;Hammond, Harmony;10046;20662;30860;40855;0;50008
1685;Hammond, Harmony;10046;20662;30861;40856;0;50008
1686;Hammond, Harmony;10046;20662;30862;40857;0;50008
1687;Hammond, Harmony;10046;20662;30863;40858;0;50008
1688;Brodine, Karen;10364;20663;0;0;0;50008
1689;Holt-Seeland, Inger;10434;20664;0;0;0;50008
1690;Janda, Judy;10435;20665;0;0;0;50008
1691;Morejon, Nancy;10436;20666;0;0;0;50008
1692;Garcia, Nereyda;10437;20667;0;0;0;50008
1693;Allen, Paula Gunn;10438;20668;0;0;0;50008
1694;Adler, Abigail;10439;20669;0;0;0;50008
1695;Russell, Michele G.;10440;20670;0;0;0;50008
1696;Clausen, Jan;10043;20671;0;0;0;50008
1697;Robins, Myrna;10441;20672;0;0;0;50008
1698;Lifrieri, Jennie Rose;10442;20673;0;0;0;50008
1699;Brooke;10443;20674;30039;40039;60012;50008
1700;Brooke;10443;20674;30875;40859;60258;50008
1701;Brooke;10443;20674;30875;40860;60259;50008
1702;Brooke;10443;20674;30876;40861;60260;50008
1703;Brooke;10443;20674;30864;40862;0;50008
1704;Brooke;10443;20674;30865;40863;0;50008
1705;Brooke;10443;20674;30866;40863;0;50008
1706;Brooke;10443;20674;30867;40864;0;50008
1707;Brooke;10443;20674;30868;40864;0;50008
1708;Brooke;10443;20674;30867;40865;0;50008
1709;Brooke;10443;20674;30868;40866;60261;50008
1710;Brooke;10443;20674;30869;40867;60262;50008
1711;Brooke;10443;20674;30870;40868;60255;50008
1712;Brooke;10443;20674;30871;40869;0;50008
1713;Brooke;10443;20674;30872;40870;0;50008
1714;Brooke;10443;20674;30873;40871;0;50008
1715;Brooke;10443;20674;30874;40872;60263;50008
1716;Rich, Ruby;10444;20675;30130;40127;0;50008
1717;Rich, Ruby;10444;20675;30455;40451;0;50008
1718;Rich, Ruby;10444;20675;30191;40873;60264;50008
1719;Rich, Ruby;10444;20675;30191;40874;60265;50008
1720;Rich, Ruby;10444;20675;30249;40875;60267;50008
1721;Rich, Ruby;10444;20675;30877;40876;60266;50008
1722;Rich, Ruby;10444;20675;30189;40877;60267;50008
1723;Rich, Ruby;10444;20675;30878;40878;60267;50008
1724;Rich, Ruby;10444;20675;30879;40879;60268;50008
1725;Rich, Ruby;10444;20675;30880;40880;60269;50008
1726;Rich, Ruby;10444;20675;30881;40881;0;50008
1727;Rich, Ruby;10444;20675;30882;40882;60270;50008
1728;Mangolte, Babette;10445;20676;0;0;0;50008
1729;Forer, Anne U.;10446;20677;0;0;0;50008
1730;Nugent, Barbara;10447;20678;0;0;0;50008
1731;Hackney Flashers Collective;10448;20679;0;0;0;50008
1732;Rich, Adrienne;10014;20680;0;0;0;50008
1733;Hughes, Lyn;10423;20681;0;0;0;50008
1734;John, Kathleen St.;10449;20683;0;0;0;50009
1735;Pool, Jeannie G.;10450;20684;30199;40194;0;50009
1736;Pool, Jeannie G.;10450;20684;30732;40883;60271;50009
1737;Pool, Jeannie G.;10450;20684;30883;40884;0;50009
1738;Pool, Jeannie G.;10450;20684;30308;40885;60272;50009
1739;Pool, Jeannie G.;10450;20684;30884;40886;60271;50009
1740;Pool, Jeannie G.;10450;20684;30885;40887;60273;50009
1741;Pool, Jeannie G.;10450;20684;30460;40888;0;50009
1742;Pool, Jeannie G.;10450;20684;30886;40889;0;50009
1743;Pool, Jeannie G.;10450;20684;30887;40890;60271;50009
1744;Pool, Jeannie G.;10450;20684;30888;40890;60271;50009
1745;Pool, Jeannie G.;10450;20684;30889;40890;60271;50009
